audio_path,label,split
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_147.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_148.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_1/sample_149.wav,1,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_0.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_1.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_2.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_3.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_4.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_5.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_6.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_7.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_8.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_9.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_10.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_11.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_12.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_13.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_14.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_15.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_16.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_17.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_18.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_19.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_20.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_21.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_22.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_23.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_24.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_25.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_26.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_27.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_28.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_29.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_30.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_31.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_32.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_33.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_34.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_35.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_36.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_37.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_38.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_39.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_40.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_41.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_42.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_43.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_44.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_45.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_46.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_47.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_48.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_49.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_50.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_51.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_52.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_53.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_54.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_55.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_56.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_57.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_58.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_59.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_60.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_61.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_62.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_63.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_64.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_65.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_66.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_67.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_68.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_69.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_70.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_71.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_72.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_73.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_74.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_75.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_76.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_77.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_78.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_79.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_80.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_81.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_82.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_83.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_84.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_85.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_86.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_87.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_88.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_89.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_90.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_91.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_92.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_93.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_94.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_95.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_96.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_97.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_98.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_99.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_100.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_101.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_102.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_103.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_104.wav,2,train
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_105.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_106.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_107.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_108.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_109.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_110.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_111.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_112.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_113.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_114.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_115.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_116.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_117.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_118.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_119.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_120.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_121.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_122.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_123.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_124.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_125.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_126.wav,2,val
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_127.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_128.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_129.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_130.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_131.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_132.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_133.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_134.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_135.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_136.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_137.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_138.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_139.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_140.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_141.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_142.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_143.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_144.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_145.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_146.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_147.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_148.wav,2,test
/home/user/Sentiment_Analysis/mern-sentiment/datasets/audio/class_2/sample_149.wav,2,test
